TRINITY_DN10696_c0_g3_i1	1.66e-44	180
TRINITY_DN10696_c0_g5_i1	3.42e-52	206
TRINITY_DN1069_c1_g1_i3	6.71e-21	102
TRINITY_DN107083_c0_g1_i1	0.0	684
TRINITY_DN107158_c0_g1_i1	0.0	1162
TRINITY_DN107628_c0_g1_i1	2.40e-102	372
TRINITY_DN1077_c0_g1_i1	0.0	1290
TRINITY_DN1077_c0_g1_i2	0.0	1509
TRINITY_DN1077_c0_g1_i3	0.0	1277
TRINITY_DN1077_c0_g2_i1	0.0	1290
TRINITY_DN1077_c0_g2_i2	0.0	1509
TRINITY_DN1077_c0_g2_i3	0.0	1277
TRINITY_DN1077_c0_g2_i4	0.0	1509
TRINITY_DN1077_c0_g2_i6	0.0	1290
TRINITY_DN10789_c0_g1_i2	0.0	739
TRINITY_DN10789_c0_g2_i1	0.0	741
TRINITY_DN10789_c0_g2_i2	3.92e-162	571
TRINITY_DN10789_c0_g2_i3	3.89e-167	588
TRINITY_DN10804_c0_g1_i1	0.0	640
TRINITY_DN108382_c0_g1_i1	3.26e-15	84.2
TRINITY_DN108441_c0_g1_i1	1.67e-168	593
TRINITY_DN108526_c0_g1_i1	0.0	806
TRINITY_DN10870_c0_g2_i3	8.39e-66	252
TRINITY_DN10870_c0_g2_i4	4.67e-94	346
TRINITY_DN10870_c1_g1_i1	2.56e-92	339
TRINITY_DN10870_c1_g1_i3	3.38e-79	296
TRINITY_DN10870_c1_g1_i5	5.30e-86	318
TRINITY_DN108960_c0_g1_i1	0.0	896
TRINITY_DN109078_c0_g1_i1	0.0	2302
TRINITY_DN109321_c0_g1_i1	5.81e-14	78.7
TRINITY_DN1098_c0_g1_i2	6.39e-148	525
TRINITY_DN109947_c0_g1_i1	3.94e-172	604
TRINITY_DN1101_c0_g2_i2	1.16e-76	287
TRINITY_DN1101_c0_g2_i3	0.0	767
TRINITY_DN1101_c0_g3_i1	5.74e-64	244
TRINITY_DN1101_c0_g4_i1	0.0	741
TRINITY_DN11052_c0_g1_i1	0.0	1406
TRINITY_DN11052_c1_g1_i1	0.0	1256
TRINITY_DN110576_c0_g1_i1	0.0	990
TRINITY_DN111178_c0_g1_i1	5.50e-139	494
TRINITY_DN111521_c0_g1_i1	1.85e-83	311
TRINITY_DN112404_c0_g1_i1	0.0	773
TRINITY_DN1128_c0_g1_i2	4.98e-68	259
TRINITY_DN113347_c0_g1_i1	0.0	957
TRINITY_DN114378_c0_g1_i1	0.0	2242
TRINITY_DN114977_c0_g1_i1	1.12e-125	449
TRINITY_DN115242_c0_g1_i1	3.07e-18	93.5
TRINITY_DN115603_c0_g1_i1	8.63e-168	590
TRINITY_DN115715_c0_g1_i1	0.0	1146
TRINITY_DN11679_c0_g1_i1	1.77e-98	359
TRINITY_DN117427_c0_g1_i1	0.0	1493
TRINITY_DN117646_c0_g1_i1	1.66e-86	320
TRINITY_DN118021_c0_g1_i1	1.55e-134	479
TRINITY_DN118048_c0_g1_i1	0.0	941
TRINITY_DN118055_c0_g1_i1	4.45e-108	392
TRINITY_DN118249_c0_g1_i1	0.0	784
TRINITY_DN118403_c0_g1_i1	4.28e-109	396
TRINITY_DN119264_c0_g1_i1	3.40e-105	381
TRINITY_DN11973_c1_g1_i2	0.0	1851
TRINITY_DN11973_c1_g1_i3	0.0	1406
TRINITY_DN120362_c0_g1_i1	0.0	725
TRINITY_DN120548_c0_g1_i1	1.48e-36	154
TRINITY_DN12087_c0_g1_i1	2.69e-86	318
TRINITY_DN120_c0_g1_i4	3.78e-70	267
TRINITY_DN121619_c0_g1_i1	2.61e-142	505
TRINITY_DN121928_c0_g1_i1	1.17e-59	231
TRINITY_DN12201_c0_g1_i1	0.0	1024
TRINITY_DN122094_c0_g1_i1	1.97e-97	355
TRINITY_DN1224_c0_g1_i1	0.0	898
TRINITY_DN1224_c0_g1_i2	0.0	652
TRINITY_DN1224_c0_g1_i3	0.0	878
TRINITY_DN1224_c0_g1_i4	7.06e-83	309
TRINITY_DN1224_c0_g1_i5	0.0	737
TRINITY_DN1224_c0_g1_i6	0.0	1339
TRINITY_DN1224_c0_g1_i7	0.0	1358
TRINITY_DN1224_c0_g1_i8	0.0	791
TRINITY_DN1227_c1_g1_i1	0.0	778
TRINITY_DN1227_c1_g4_i1	0.0	804
TRINITY_DN122872_c0_g1_i1	0.0	652
TRINITY_DN122_c0_g1_i1	0.0	2132
TRINITY_DN122_c0_g1_i2	0.0	1136
TRINITY_DN122_c0_g1_i3	0.0	1929
TRINITY_DN122_c0_g1_i4	0.0	1895
TRINITY_DN122_c0_g1_i5	1.74e-171	603
TRINITY_DN122_c0_g1_i6	0.0	2119
TRINITY_DN122_c0_g1_i7	0.0	2037
TRINITY_DN122_c0_g1_i8	0.0	2021
TRINITY_DN122_c0_g2_i1	2.32e-158	558
TRINITY_DN12324_c1_g2_i2	4.98e-180	632
TRINITY_DN1233_c0_g1_i2	9.06e-105	381
TRINITY_DN123466_c0_g1_i1	0.0	662
TRINITY_DN123748_c0_g1_i1	5.93e-56	219
TRINITY_DN1240_c0_g1_i1	6.48e-21	102
TRINITY_DN1240_c0_g1_i3	6.72e-21	102
TRINITY_DN1240_c0_g1_i4	6.64e-21	102
TRINITY_DN124148_c0_g1_i1	1.37e-165	582
TRINITY_DN12453_c0_g1_i1	0.0	887
TRINITY_DN124757_c0_g1_i1	1.47e-124	446
TRINITY_DN12571_c0_g1_i1	1.88e-73	276
TRINITY_DN126924_c0_g1_i1	0.0	1070
TRINITY_DN126987_c0_g1_i1	5.85e-133	475
TRINITY_DN127190_c0_g1_i1	1.96e-162	573
TRINITY_DN127378_c0_g1_i1	5.08e-22	106
TRINITY_DN127411_c0_g1_i1	0.0	1155
TRINITY_DN127630_c0_g1_i1	0.0	1253
TRINITY_DN12804_c1_g2_i1	0.0	2187
TRINITY_DN128380_c0_g1_i1	0.0	2013
TRINITY_DN128524_c0_g1_i1	0.0	1895
TRINITY_DN12857_c0_g1_i3	0.0	1448
TRINITY_DN12857_c0_g2_i1	0.0	863
TRINITY_DN128683_c0_g1_i1	0.0	1395
TRINITY_DN128842_c0_g1_i1	0.0	941
TRINITY_DN129004_c0_g1_i1	5.03e-08	60.2
TRINITY_DN129010_c0_g1_i1	0.0	678
TRINITY_DN129179_c0_g1_i1	0.0	2076
TRINITY_DN129506_c0_g1_i1	1.07e-120	433
TRINITY_DN129625_c0_g1_i1	0.0	1502
TRINITY_DN129991_c0_g1_i1	0.0	730
TRINITY_DN130066_c0_g1_i1	0.0	1768
TRINITY_DN130074_c0_g1_i1	0.0	1107
TRINITY_DN130582_c0_g1_i1	0.0	1794
TRINITY_DN130633_c0_g1_i1	2.64e-148	525
TRINITY_DN130639_c0_g1_i1	0.0	1531
TRINITY_DN130706_c0_g1_i1	1.05e-120	433
TRINITY_DN13071_c0_g1_i1	4.98e-95	348
TRINITY_DN13071_c0_g1_i3	1.20e-94	348
TRINITY_DN13071_c0_g3_i1	0.0	815
TRINITY_DN1308_c0_g1_i2	0.0	1655
TRINITY_DN1308_c0_g1_i3	0.0	1480
TRINITY_DN1308_c0_g2_i1	0.0	1544
TRINITY_DN1308_c0_g2_i2	0.0	1369
TRINITY_DN1308_c0_g2_i3	0.0	1363
TRINITY_DN131333_c0_g1_i1	0.0	1568
TRINITY_DN131348_c0_g1_i1	1.54e-21	104
TRINITY_DN131444_c0_g1_i1	1.18e-76	287
TRINITY_DN131758_c0_g1_i1	0.0	2370
TRINITY_DN131770_c0_g1_i1	3.17e-114	412
TRINITY_DN131_c0_g1_i1	0.0	985
TRINITY_DN131_c0_g1_i11	0.0	1002
TRINITY_DN131_c0_g1_i12	0.0	1024
TRINITY_DN131_c0_g1_i14	0.0	965
TRINITY_DN131_c0_g1_i15	3.45e-104	379
TRINITY_DN131_c0_g1_i16	0.0	992
TRINITY_DN131_c0_g1_i17	0.0	992
TRINITY_DN131_c0_g1_i19	5.20e-107	388
TRINITY_DN131_c0_g1_i20	0.0	1014
TRINITY_DN131_c0_g1_i23	0.0	992
TRINITY_DN131_c0_g1_i3	1.22e-101	370
TRINITY_DN131_c0_g1_i4	1.94e-137	490
TRINITY_DN131_c0_g1_i5	2.71e-161	569
TRINITY_DN131_c0_g1_i9	1.24e-159	564
TRINITY_DN13203_c0_g1_i2	2.15e-123	444
TRINITY_DN132360_c0_g1_i1	0.0	2047
TRINITY_DN132609_c0_g1_i1	0.0	2100
TRINITY_DN132797_c0_g1_i1	0.0	1380
TRINITY_DN133229_c0_g1_i1	0.0	1236
TRINITY_DN133826_c0_g1_i1	0.0	721
TRINITY_DN134245_c0_g1_i1	3.16e-20	100
TRINITY_DN134377_c0_g1_i1	0.0	736
TRINITY_DN134439_c0_g1_i1	0.0	1496
TRINITY_DN13449_c0_g1_i1	0.0	688
TRINITY_DN13449_c0_g1_i2	0.0	688
TRINITY_DN13468_c0_g1_i11	0.0	1437
TRINITY_DN13468_c0_g1_i5	0.0	1437
TRINITY_DN1346_c0_g1_i1	0.0	1919
TRINITY_DN1346_c0_g2_i1	3.79e-176	619
TRINITY_DN1346_c0_g2_i2	0.0	1886
TRINITY_DN134839_c0_g1_i1	0.0	1188
TRINITY_DN135083_c0_g1_i1	6.86e-151	534
TRINITY_DN135430_c0_g1_i1	8.17e-108	390
TRINITY_DN135602_c0_g1_i1	3.09e-172	604
TRINITY_DN135684_c0_g1_i1	1.36e-25	117
TRINITY_DN135812_c0_g1_i1	0.0	2041
TRINITY_DN136804_c0_g1_i1	0.0	804
TRINITY_DN137114_c0_g1_i1	0.0	1567
TRINITY_DN137122_c0_g1_i1	7.73e-112	403
TRINITY_DN137351_c0_g1_i1	2.76e-152	538
TRINITY_DN137566_c0_g1_i1	0.0	1600
TRINITY_DN137737_c0_g1_i1	0.0	1618
TRINITY_DN1377_c0_g1_i2	0.0	1504
TRINITY_DN1377_c0_g1_i5	0.0	1072
TRINITY_DN13788_c1_g1_i1	8.90e-140	497
TRINITY_DN1388_c0_g2_i1	0.0	1085
TRINITY_DN138_c0_g1_i1	0.0	2045
TRINITY_DN138_c0_g2_i1	0.0	2034
TRINITY_DN138_c0_g3_i1	0.0	1256
TRINITY_DN138_c0_g4_i1	0.0	662
TRINITY_DN138_c0_g6_i1	0.0	662
TRINITY_DN138_c0_g7_i1	0.0	1029
TRINITY_DN13916_c0_g1_i1	2.81e-25	117
TRINITY_DN139713_c0_g1_i1	1.22e-180	634
TRINITY_DN139891_c0_g1_i1	2.08e-107	388
TRINITY_DN139932_c0_g1_i1	0.0	776
TRINITY_DN14059_c1_g1_i1	0.0	1229
TRINITY_DN140953_c0_g1_i1	0.0	745
TRINITY_DN141180_c0_g1_i1	0.0	1973
TRINITY_DN141203_c0_g1_i1	0.0	1299
TRINITY_DN14126_c0_g2_i1	0.0	819
TRINITY_DN1412_c0_g1_i1	0.0	841
TRINITY_DN1412_c0_g1_i2	1.39e-164	580
TRINITY_DN1412_c0_g1_i4	0.0	706
TRINITY_DN142229_c0_g1_i1	4.64e-114	411
TRINITY_DN14223_c0_g1_i1	0.0	1528
TRINITY_DN14223_c1_g1_i1	3.06e-121	435
TRINITY_DN14223_c2_g1_i1	0.0	1050
TRINITY_DN142270_c0_g1_i1	1.21e-140	499
TRINITY_DN142586_c0_g1_i1	9.75e-97	353
TRINITY_DN142613_c0_g1_i1	1.19e-176	619
TRINITY_DN14265_c0_g1_i1	3.42e-81	302
TRINITY_DN142942_c0_g1_i1	0.0	656
TRINITY_DN143409_c0_g1_i1	5.01e-49	195
TRINITY_DN144256_c0_g1_i1	1.62e-63	243
TRINITY_DN144432_c0_g1_i1	2.68e-79	296
TRINITY_DN145106_c0_g1_i1	3.74e-136	484
TRINITY_DN1464_c0_g2_i1	0.0	1459
TRINITY_DN1467_c0_g2_i1	0.0	739
TRINITY_DN14723_c0_g1_i1	5.89e-108	390
TRINITY_DN14723_c0_g2_i1	1.14e-60	233
TRINITY_DN147282_c0_g1_i1	6.19e-15	82.4
TRINITY_DN147337_c0_g1_i1	8.08e-112	403
TRINITY_DN148422_c0_g1_i1	3.49e-110	398
TRINITY_DN148528_c0_g1_i1	2.92e-143	508
TRINITY_DN148942_c0_g1_i1	2.21e-117	422
TRINITY_DN149348_c0_g1_i1	1.15e-51	204
TRINITY_DN14954_c1_g1_i1	0.0	2326
TRINITY_DN14_c0_g1_i4	0.0	1105
TRINITY_DN14_c0_g2_i1	0.0	1016
TRINITY_DN14_c0_g2_i2	0.0	1005
TRINITY_DN150117_c0_g1_i1	1.36e-40	167
TRINITY_DN15036_c0_g1_i1	0.0	1269
TRINITY_DN15036_c0_g2_i1	0.0	1269
TRINITY_DN150469_c0_g1_i1	2.45e-132	472
TRINITY_DN1504_c0_g1_i1	0.0	1489
TRINITY_DN1504_c0_g1_i2	0.0	1489
TRINITY_DN1504_c0_g2_i1	0.0	1500
TRINITY_DN1504_c0_g2_i2	0.0	1500
TRINITY_DN15108_c0_g1_i1	7.22e-149	527
TRINITY_DN151356_c0_g1_i1	0.0	1197
TRINITY_DN151401_c0_g1_i1	0.0	1563
TRINITY_DN151417_c0_g1_i1	4.68e-93	342
TRINITY_DN151424_c0_g1_i1	1.03e-65	252
TRINITY_DN151747_c0_g1_i1	1.74e-29	132
TRINITY_DN151763_c0_g1_i1	6.13e-22	106
TRINITY_DN152110_c0_g1_i1	0.0	1801
TRINITY_DN152169_c0_g1_i1	0.0	1633
TRINITY_DN152173_c0_g1_i1	0.0	1797
TRINITY_DN152601_c0_g1_i1	0.0	1236
TRINITY_DN152705_c0_g1_i1	0.0	1945
TRINITY_DN152778_c0_g1_i1	0.0	1465
TRINITY_DN152827_c0_g1_i1	0.0	950
TRINITY_DN152983_c0_g1_i1	0.0	702
TRINITY_DN153020_c0_g1_i1	0.0	647
TRINITY_DN153361_c0_g1_i1	0.0	1110
TRINITY_DN153570_c0_g1_i1	3.53e-172	604
TRINITY_DN153879_c0_g1_i1	0.0	985
TRINITY_DN15408_c0_g1_i2	3.06e-130	466
TRINITY_DN15408_c0_g3_i1	8.43e-141	501
TRINITY_DN154151_c0_g1_i1	0.0	734
TRINITY_DN154293_c0_g1_i1	0.0	2263
TRINITY_DN154396_c0_g1_i1	1.35e-32	141
TRINITY_DN154458_c0_g1_i1	1.40e-170	599
TRINITY_DN154736_c0_g1_i1	1.25e-124	448
TRINITY_DN154862_c0_g1_i1	0.0	2366
TRINITY_DN1548_c0_g1_i1	1.61e-99	363
TRINITY_DN1548_c0_g1_i2	2.52e-107	388
TRINITY_DN15508_c2_g1_i1	0.0	1040
TRINITY_DN155273_c0_g1_i1	0.0	905
TRINITY_DN155647_c0_g1_i1	3.13e-116	420
TRINITY_DN155678_c0_g1_i1	4.74e-114	411
TRINITY_DN155708_c0_g1_i1	0.0	2543
TRINITY_DN155908_c0_g1_i1	0.0	804
TRINITY_DN156348_c0_g1_i1	9.44e-105	381
TRINITY_DN156538_c0_g1_i1	0.0	1437
TRINITY_DN156569_c0_g1_i1	0.0	1064
TRINITY_DN15688_c0_g1_i4	3.07e-36	152
TRINITY_DN15688_c0_g3_i1	0.0	710
TRINITY_DN15688_c0_g4_i1	1.44e-40	167
TRINITY_DN157122_c0_g1_i1	2.55e-101	368
TRINITY_DN157394_c0_g1_i1	0.0	1304
TRINITY_DN157486_c0_g1_i1	0.0	651
TRINITY_DN157765_c0_g1_i1	0.0	1735
TRINITY_DN157811_c0_g1_i1	1.31e-169	597
TRINITY_DN157994_c0_g1_i1	0.0	2361
TRINITY_DN158023_c0_g1_i1	4.13e-47	189
TRINITY_DN158091_c0_g1_i1	0.0	704
TRINITY_DN158167_c0_g1_i1	0.0	948
TRINITY_DN158620_c0_g1_i1	0.0	1402
TRINITY_DN158716_c0_g1_i1	0.0	976
TRINITY_DN158821_c0_g1_i1	0.0	758
TRINITY_DN158966_c0_g1_i1	0.0	856
TRINITY_DN159240_c0_g1_i1	0.0	1105
TRINITY_DN15937_c0_g1_i1	0.0	1254
TRINITY_DN15937_c0_g1_i3	0.0	985
TRINITY_DN15937_c0_g1_i4	0.0	1339
TRINITY_DN15937_c0_g2_i1	0.0	1277
TRINITY_DN15937_c0_g2_i2	0.0	1631
TRINITY_DN159415_c0_g1_i1	2.48e-18	93.5
TRINITY_DN159531_c0_g1_i1	1.13e-136	486
TRINITY_DN159660_c0_g1_i1	0.0	1404
TRINITY_DN159741_c0_g1_i1	0.0	652
TRINITY_DN159869_c0_g1_i1	0.0	1807
TRINITY_DN159985_c0_g1_i1	0.0	2146
TRINITY_DN160371_c0_g1_i1	6.98e-128	457
TRINITY_DN160677_c0_g1_i1	0.0	2401
TRINITY_DN160715_c0_g1_i1	0.0	2488
TRINITY_DN160860_c0_g1_i1	2.14e-99	363
TRINITY_DN161220_c0_g1_i1	1.07e-136	486
TRINITY_DN1617_c4_g1_i1	6.45e-178	625
TRINITY_DN161854_c0_g1_i1	0.0	1358
TRINITY_DN162178_c0_g1_i1	0.0	1535
TRINITY_DN162782_c0_g1_i1	0.0	1219
TRINITY_DN162827_c0_g1_i1	0.0	1786
TRINITY_DN16314_c3_g1_i1	7.94e-114	412
TRINITY_DN16314_c3_g1_i3	8.39e-114	412
TRINITY_DN16314_c3_g1_i4	7.39e-114	412
TRINITY_DN16314_c3_g1_i5	6.94e-114	412
TRINITY_DN16314_c3_g1_i8	7.82e-114	412
TRINITY_DN1631_c0_g1_i1	3.36e-170	599
TRINITY_DN16330_c0_g1_i1	1.97e-75	283
TRINITY_DN16330_c0_g1_i2	2.19e-75	283
TRINITY_DN16330_c0_g2_i1	8.34e-179	627
TRINITY_DN16330_c0_g2_i2	0.0	721
TRINITY_DN163343_c0_g1_i1	2.09e-170	599
TRINITY_DN16338_c0_g1_i1	0.0	1845
TRINITY_DN16338_c1_g1_i1	0.0	1408
TRINITY_DN163634_c0_g1_i1	4.21e-151	534
TRINITY_DN16366_c0_g1_i1	2.06e-93	342
TRINITY_DN16366_c1_g1_i1	2.28e-112	405
TRINITY_DN164563_c0_g1_i1	0.0	1059
TRINITY_DN164650_c0_g1_i1	7.87e-107	388
TRINITY_DN164831_c0_g1_i1	1.74e-118	425
TRINITY_DN164895_c0_g1_i1	0.0	1046
TRINITY_DN16492_c0_g1_i2	3.81e-136	484
TRINITY_DN165105_c0_g1_i1	0.0	830
TRINITY_DN1651_c0_g1_i1	0.0	789
TRINITY_DN1651_c1_g1_i1	0.0	789
TRINITY_DN165281_c0_g1_i1	0.0	894
TRINITY_DN16599_c1_g1_i1	0.0	654
TRINITY_DN166100_c0_g1_i1	8.82e-143	507
TRINITY_DN16613_c0_g1_i2	1.45e-160	566
TRINITY_DN16613_c0_g1_i3	9.44e-179	627
TRINITY_DN16613_c0_g3_i1	2.55e-173	608
TRINITY_DN166171_c0_g1_i1	1.73e-140	499
TRINITY_DN16617_c0_g1_i1	0.0	1044
TRINITY_DN16617_c0_g1_i2	0.0	1146
TRINITY_DN16617_c0_g2_i1	0.0	1134
TRINITY_DN16636_c0_g1_i1	0.0	1243
TRINITY_DN16636_c0_g2_i1	0.0	1230
TRINITY_DN16646_c1_g1_i1	1.10e-116	420
TRINITY_DN16666_c0_g1_i1	0.0	981
TRINITY_DN16666_c0_g2_i1	0.0	946
TRINITY_DN166706_c0_g1_i1	6.40e-123	440
TRINITY_DN166881_c0_g1_i1	0.0	1345
TRINITY_DN167314_c0_g1_i1	2.49e-33	143
TRINITY_DN167463_c0_g1_i1	0.0	1399
TRINITY_DN167841_c0_g1_i1	0.0	907
TRINITY_DN167885_c0_g1_i1	8.29e-168	590
TRINITY_DN1686_c0_g1_i1	0.0	797
TRINITY_DN1686_c0_g1_i2	0.0	797
TRINITY_DN1686_c0_g1_i3	0.0	797
TRINITY_DN1686_c0_g2_i3	0.0	905
TRINITY_DN169335_c0_g1_i1	1.74e-49	196
TRINITY_DN169517_c0_g1_i1	5.63e-54	213
TRINITY_DN16951_c0_g1_i1	7.17e-134	477
TRINITY_DN169654_c0_g1_i1	0.0	675
TRINITY_DN16978_c0_g1_i1	0.0	712
TRINITY_DN169_c0_g1_i5	0.0	2603
TRINITY_DN170145_c0_g1_i1	1.23e-176	619
TRINITY_DN17026_c0_g1_i1	0.0	1454
TRINITY_DN17059_c0_g1_i2	1.78e-159	562
TRINITY_DN171177_c0_g1_i1	7.73e-44	178
TRINITY_DN171718_c0_g1_i1	7.15e-138	490
TRINITY_DN171776_c0_g1_i1	2.09e-83	309
TRINITY_DN17196_c0_g1_i2	0.0	869
TRINITY_DN1720_c1_g1_i2	0.0	1175
TRINITY_DN1720_c1_g2_i1	0.0	1236
TRINITY_DN1720_c1_g2_i2	0.0	1177
TRINITY_DN172330_c0_g1_i1	1.39e-152	540
TRINITY_DN173569_c0_g1_i1	4.50e-88	326
TRINITY_DN173654_c0_g1_i1	0.0	726
TRINITY_DN173733_c0_g1_i1	0.0	736
TRINITY_DN17434_c0_g2_i1	2.27e-11	71.3
TRINITY_DN17528_c0_g1_i1	0.0	1306
TRINITY_DN17528_c0_g1_i2	0.0	1306
TRINITY_DN17528_c0_g2_i1	0.0	1321
TRINITY_DN175332_c0_g1_i1	7.06e-138	490
TRINITY_DN176196_c0_g1_i1	1.31e-70	267
TRINITY_DN176200_c0_g1_i1	6.85e-134	477
TRINITY_DN176225_c0_g1_i1	8.26e-108	390
TRINITY_DN17681_c0_g1_i1	0.0	1035
TRINITY_DN17681_c1_g1_i1	0.0	883
TRINITY_DN17768_c0_g1_i1	0.0	1607
TRINITY_DN17768_c0_g1_i2	0.0	1869
TRINITY_DN17768_c0_g2_i1	0.0	1607
TRINITY_DN17768_c0_g3_i1	0.0	1912
TRINITY_DN1798_c0_g1_i1	0.0	2170
TRINITY_DN1798_c0_g2_i1	3.74e-128	459
TRINITY_DN1798_c0_g2_i2	3.50e-128	459
TRINITY_DN1798_c0_g3_i1	0.0	1849
TRINITY_DN1798_c0_g4_i1	0.0	2152
TRINITY_DN17994_c0_g2_i1	6.73e-174	610
TRINITY_DN17_c0_g2_i2	0.0	1731
TRINITY_DN18053_c0_g1_i1	0.0	1212
TRINITY_DN180_c0_g1_i3	0.0	1668
TRINITY_DN180_c0_g2_i1	0.0	1533
TRINITY_DN180_c0_g2_i3	3.48e-142	505
TRINITY_DN18152_c0_g2_i1	5.67e-30	132
TRINITY_DN18258_c0_g1_i1	0.0	1458
TRINITY_DN18287_c0_g1_i1	1.71e-139	496
TRINITY_DN18287_c1_g1_i1	6.15e-130	464
TRINITY_DN18433_c0_g1_i3	1.49e-13	78.7
TRINITY_DN18446_c0_g1_i1	3.42e-60	233
TRINITY_DN18446_c0_g1_i2	3.17e-60	233
TRINITY_DN1864_c0_g1_i3	0.0	1371
TRINITY_DN1864_c0_g2_i1	0.0	1351
TRINITY_DN18653_c0_g1_i1	7.09e-114	411
TRINITY_DN18653_c0_g1_i2	7.04e-119	427
TRINITY_DN18653_c1_g1_i1	3.31e-91	335
TRINITY_DN18660_c0_g1_i1	3.27e-141	503
TRINITY_DN1880_c0_g1_i2	0.0	1860
TRINITY_DN1880_c0_g1_i4	0.0	1336
TRINITY_DN1880_c0_g2_i1	0.0	1906
TRINITY_DN1880_c0_g2_i3	0.0	1369
TRINITY_DN1880_c0_g2_i4	0.0	1773
TRINITY_DN1883_c0_g1_i1	0.0	1655
TRINITY_DN1883_c0_g1_i2	0.0	1399
TRINITY_DN1883_c0_g2_i1	0.0	1471
TRINITY_DN18849_c2_g1_i1	9.78e-86	316
TRINITY_DN1887_c0_g1_i10	6.95e-88	326
TRINITY_DN1887_c0_g1_i8	0.0	676
TRINITY_DN1887_c0_g1_i9	1.41e-88	327
TRINITY_DN1887_c0_g2_i1	1.58e-81	303
TRINITY_DN18886_c0_g1_i1	0.0	1105
TRINITY_DN18886_c1_g1_i1	0.0	1105
TRINITY_DN1894_c0_g3_i1	2.28e-138	494
TRINITY_DN18965_c0_g1_i1	0.0	704
TRINITY_DN18965_c0_g4_i1	7.78e-153	540
TRINITY_DN18965_c1_g1_i1	3.02e-133	475
TRINITY_DN1899_c1_g1_i5	6.87e-74	279
TRINITY_DN19051_c0_g1_i1	1.71e-104	379
TRINITY_DN190_c0_g1_i3	0.0	1426
TRINITY_DN1912_c1_g1_i1	4.99e-124	444
TRINITY_DN1912_c1_g2_i1	3.74e-128	459
TRINITY_DN19145_c1_g1_i1	6.58e-103	374
TRINITY_DN19261_c1_g1_i1	6.26e-98	357
TRINITY_DN19311_c0_g1_i1	0.0	1458
TRINITY_DN19311_c0_g2_i1	0.0	1637
