TRINITY_DN120_c0_g1_i15	2.05e-157	558
TRINITY_DN120_c0_g1_i2	5.51e-69	265
TRINITY_DN120_c0_g1_i3	0.0	715
TRINITY_DN120_c0_g1_i5	3.92e-124	448
TRINITY_DN120_c0_g1_i6	5.46e-69	265
TRINITY_DN120_c0_g1_i7	5.51e-69	265
TRINITY_DN120_c0_g1_i9	5.48e-69	265
TRINITY_DN122574_c0_g1_i1	2.58e-105	383
TRINITY_DN1227_c1_g1_i2	0.0	641
TRINITY_DN1227_c1_g4_i2	0.0	658
TRINITY_DN1233_c0_g1_i1	4.12e-122	440
TRINITY_DN1233_c0_g2_i1	1.47e-146	521
TRINITY_DN1233_c0_g3_i1	1.37e-146	521
TRINITY_DN1233_c0_g4_i1	4.05e-122	440
TRINITY_DN123450_c0_g1_i1	0.0	732
TRINITY_DN12368_c0_g1_i1	0.0	896
TRINITY_DN12368_c0_g1_i3	0.0	758
TRINITY_DN12368_c0_g1_i6	0.0	865
TRINITY_DN12368_c0_g2_i1	0.0	785
TRINITY_DN12368_c0_g2_i3	0.0	924
TRINITY_DN12368_c0_g2_i4	0.0	747
TRINITY_DN12405_c0_g1_i1	0.0	854
TRINITY_DN1240_c0_g1_i2	0.0	1411
TRINITY_DN12426_c0_g1_i1	0.0	1314
TRINITY_DN12426_c1_g1_i1	0.0	1371
TRINITY_DN126813_c0_g1_i1	0.0	920
TRINITY_DN1271_c0_g1_i1	0.0	2071
TRINITY_DN1271_c0_g1_i2	0.0	2058
TRINITY_DN1271_c0_g1_i3	0.0	2065
TRINITY_DN1271_c0_g2_i1	0.0	2108
TRINITY_DN1271_c0_g2_i2	0.0	2095
TRINITY_DN1271_c0_g2_i3	0.0	2102
TRINITY_DN1271_c0_g3_i1	4.18e-64	246
TRINITY_DN127_c0_g1_i1	1.00e-50	202
TRINITY_DN127_c0_g1_i2	3.47e-80	300
TRINITY_DN127_c0_g1_i3	2.10e-67	257
TRINITY_DN127_c0_g2_i1	2.22e-77	291
TRINITY_DN127_c0_g2_i2	1.75e-58	228
TRINITY_DN127_c0_g2_i3	1.70e-93	344
TRINITY_DN127_c0_g2_i4	2.28e-62	241
TRINITY_DN12804_c1_g1_i1	0.0	1605
TRINITY_DN1280_c0_g2_i1	0.0	1033
TRINITY_DN1280_c0_g2_i2	0.0	1050
TRINITY_DN1280_c0_g2_i3	0.0	1050
TRINITY_DN1280_c0_g3_i3	0.0	1027
TRINITY_DN1280_c0_g3_i5	0.0	1044
TRINITY_DN1280_c0_g3_i6	0.0	1002
TRINITY_DN128257_c0_g1_i1	0.0	1229
TRINITY_DN128509_c0_g1_i1	0.0	1855
TRINITY_DN1291_c0_g2_i1	1.64e-68	261
TRINITY_DN130691_c0_g1_i1	0.0	686
TRINITY_DN13071_c0_g1_i2	1.15e-151	538
TRINITY_DN13071_c0_g2_i2	1.14e-97	359
TRINITY_DN13071_c0_g3_i2	1.23e-151	538
TRINITY_DN1308_c0_g1_i4	0.0	750
TRINITY_DN131006_c0_g1_i1	4.64e-64	246
TRINITY_DN1316_c0_g1_i1	2.42e-152	540
TRINITY_DN1316_c0_g1_i2	3.30e-89	329
TRINITY_DN131888_c0_g1_i1	1.29e-79	298
TRINITY_DN131_c0_g1_i18	1.93e-81	303
TRINITY_DN131_c0_g1_i6	5.33e-89	329
TRINITY_DN13261_c0_g1_i1	0.0	1751
TRINITY_DN1339_c0_g1_i1	0.0	1777
TRINITY_DN1339_c0_g1_i2	0.0	1748
TRINITY_DN1339_c0_g1_i3	0.0	1971
TRINITY_DN134422_c0_g1_i1	0.0	676
TRINITY_DN1345_c0_g1_i1	1.87e-124	448
TRINITY_DN1345_c0_g1_i12	2.08e-124	448
TRINITY_DN1345_c0_g1_i7	1.84e-124	448
TRINITY_DN1345_c0_g1_i8	2.02e-124	448
TRINITY_DN1345_c0_g1_i9	2.16e-124	448
TRINITY_DN1345_c0_g2_i13	4.89e-126	453
TRINITY_DN1345_c0_g2_i2	3.98e-126	453
TRINITY_DN1345_c0_g2_i4	4.12e-126	453
TRINITY_DN1345_c0_g2_i6	4.60e-126	453
TRINITY_DN1345_c0_g2_i7	4.07e-126	453
TRINITY_DN1345_c0_g2_i9	6.46e-126	453
TRINITY_DN135_c0_g1_i2	0.0	717
TRINITY_DN135_c0_g1_i3	0.0	717
TRINITY_DN135_c0_g1_i4	0.0	712
TRINITY_DN135_c0_g2_i1	0.0	723
TRINITY_DN135_c0_g2_i2	0.0	723
TRINITY_DN135_c0_g2_i3	0.0	723
TRINITY_DN13733_c0_g1_i1	0.0	1003
TRINITY_DN13733_c0_g1_i2	0.0	1622
TRINITY_DN1377_c0_g1_i1	0.0	1400
TRINITY_DN13856_c0_g1_i1	2.44e-78	294
TRINITY_DN13860_c0_g2_i2	0.0	2220
TRINITY_DN139184_c0_g1_i1	5.56e-35	150
TRINITY_DN139934_c0_g1_i1	6.38e-40	167
TRINITY_DN14022_c0_g1_i1	0.0	1083
TRINITY_DN14022_c0_g1_i2	0.0	1083
TRINITY_DN14022_c0_g1_i3	0.0	1083
TRINITY_DN14107_c0_g1_i1	3.93e-137	490
TRINITY_DN14143_c0_g1_i1	0.0	761
TRINITY_DN14143_c0_g1_i2	0.0	765
TRINITY_DN14168_c0_g2_i1	0.0	1705
TRINITY_DN141845_c0_g1_i1	0.0	688
TRINITY_DN14265_c0_g1_i2	8.83e-16	86.1
TRINITY_DN14266_c1_g1_i1	3.32e-29	130
TRINITY_DN144_c7_g1_i1	7.78e-98	359
TRINITY_DN1459_c0_g1_i2	1.42e-161	571
TRINITY_DN146802_c0_g1_i1	7.41e-157	555
TRINITY_DN1470_c0_g1_i1	0.0	3539
TRINITY_DN1470_c0_g1_i3	0.0	3544
TRINITY_DN1471_c0_g1_i1	0.0	987
TRINITY_DN1471_c0_g2_i1	0.0	1044
TRINITY_DN147447_c0_g1_i1	1.95e-117	424
TRINITY_DN148078_c0_g1_i1	1.18e-119	431
TRINITY_DN14838_c0_g1_i2	0.0	782
TRINITY_DN1488_c0_g1_i1	0.0	652
TRINITY_DN1488_c0_g2_i1	8.38e-178	625
TRINITY_DN152590_c0_g1_i1	0.0	701
TRINITY_DN153291_c0_g1_i1	7.80e-126	451
TRINITY_DN153748_c0_g1_i1	1.68e-21	106
TRINITY_DN15408_c0_g2_i1	3.51e-41	171
TRINITY_DN154152_c0_g1_i1	3.03e-131	470
TRINITY_DN154246_c0_g1_i1	0.0	863
TRINITY_DN154677_c0_g1_i1	2.36e-85	316
TRINITY_DN1548_c0_g1_i3	1.69e-47	191
TRINITY_DN156349_c0_g1_i1	0.0	769
TRINITY_DN156425_c0_g1_i1	0.0	785
TRINITY_DN15688_c0_g1_i1	5.96e-77	289
TRINITY_DN15688_c0_g1_i2	1.14e-58	228
TRINITY_DN15688_c0_g1_i5	1.34e-63	244
TRINITY_DN15688_c0_g2_i1	1.36e-63	244
TRINITY_DN15688_c0_g5_i1	2.70e-109	398
TRINITY_DN157195_c0_g1_i1	3.42e-89	331
TRINITY_DN1589_c0_g1_i1	0.0	1007
TRINITY_DN1589_c0_g1_i2	0.0	1007
TRINITY_DN1589_c0_g1_i3	0.0	1081
TRINITY_DN1589_c0_g1_i4	0.0	1007
TRINITY_DN1589_c0_g2_i1	0.0	1131
TRINITY_DN1589_c0_g2_i2	0.0	1125
TRINITY_DN1589_c0_g2_i4	0.0	1051
TRINITY_DN1589_c0_g2_i5	0.0	1057
TRINITY_DN15952_c0_g1_i1	1.61e-142	508
TRINITY_DN15952_c1_g1_i1	2.59e-135	484
TRINITY_DN15952_c1_g1_i2	2.36e-140	501
TRINITY_DN159734_c0_g1_i1	2.37e-18	95.3
TRINITY_DN160579_c0_g1_i1	0.0	920
TRINITY_DN160672_c0_g1_i1	2.77e-74	281
TRINITY_DN160966_c0_g1_i1	6.68e-101	368
TRINITY_DN161085_c0_g1_i1	0.0	782
TRINITY_DN161244_c0_g1_i1	4.96e-24	115
TRINITY_DN162472_c0_g1_i1	3.82e-165	582
TRINITY_DN162_c0_g1_i1	0.0	2909
TRINITY_DN162_c0_g1_i2	0.0	3131
TRINITY_DN162_c0_g1_i3	0.0	3181
TRINITY_DN163027_c0_g1_i1	1.37e-130	468
TRINITY_DN163179_c0_g1_i1	2.51e-95	350
TRINITY_DN164474_c0_g1_i1	0.0	1229
TRINITY_DN16492_c0_g1_i1	0.0	706
TRINITY_DN16492_c0_g2_i1	5.51e-68	259
TRINITY_DN164_c0_g1_i1	0.0	2383
TRINITY_DN164_c0_g1_i2	0.0	2085
TRINITY_DN164_c0_g1_i3	0.0	2545
TRINITY_DN164_c0_g1_i4	0.0	2085
TRINITY_DN164_c0_g1_i6	0.0	1633
TRINITY_DN164_c0_g1_i9	0.0	1923
TRINITY_DN164_c0_g2_i1	0.0	1899
TRINITY_DN16613_c0_g1_i1	3.75e-91	337
TRINITY_DN16613_c0_g2_i1	1.77e-63	244
TRINITY_DN16613_c0_g4_i1	1.98e-97	357
TRINITY_DN16646_c0_g1_i2	1.00e-146	521
TRINITY_DN169701_c0_g1_i1	8.42e-91	335
TRINITY_DN16978_c0_g1_i2	0.0	643
TRINITY_DN16978_c0_g1_i3	0.0	699
TRINITY_DN17059_c0_g1_i1	1.87e-143	510
TRINITY_DN171725_c0_g1_i1	3.90e-114	412
TRINITY_DN17196_c0_g1_i1	0.0	695
TRINITY_DN172091_c0_g1_i1	0.0	795
TRINITY_DN172131_c0_g1_i1	3.49e-44	180
TRINITY_DN172777_c0_g1_i1	4.50e-118	425
TRINITY_DN177323_c0_g1_i1	6.89e-152	538
TRINITY_DN17779_c0_g2_i1	2.97e-129	464
TRINITY_DN17877_c0_g1_i1	0.0	2366
TRINITY_DN17877_c0_g2_i1	0.0	2331
TRINITY_DN17_c0_g1_i1	0.0	2603
TRINITY_DN17_c0_g1_i2	0.0	3166
TRINITY_DN17_c0_g1_i3	0.0	2957
TRINITY_DN17_c0_g2_i1	0.0	2575
TRINITY_DN17_c0_g2_i4	0.0	3166
TRINITY_DN17_c0_g2_i5	1.37e-25	119
TRINITY_DN180_c0_g1_i1	0.0	1526
TRINITY_DN180_c0_g1_i2	0.0	1517
TRINITY_DN180_c0_g1_i4	0.0	1537
TRINITY_DN180_c0_g2_i2	0.0	1543
TRINITY_DN180_c0_g2_i4	0.0	1616
TRINITY_DN180_c0_g2_i5	0.0	1552
TRINITY_DN1813_c0_g1_i1	0.0	976
TRINITY_DN1813_c0_g1_i2	0.0	1240
TRINITY_DN1813_c0_g1_i3	0.0	961
TRINITY_DN1813_c1_g2_i1	0.0	950
TRINITY_DN1813_c1_g2_i2	0.0	965
TRINITY_DN1813_c1_g2_i3	0.0	1116
TRINITY_DN18152_c0_g1_i1	0.0	743
TRINITY_DN18152_c0_g3_i1	0.0	747
TRINITY_DN1864_c0_g1_i1	0.0	883
TRINITY_DN1864_c0_g1_i2	0.0	894
TRINITY_DN1864_c0_g3_i1	0.0	883
TRINITY_DN1864_c0_g3_i2	0.0	894
TRINITY_DN18653_c1_g1_i2	1.38e-88	327
TRINITY_DN1887_c0_g1_i11	0.0	1158
TRINITY_DN1887_c0_g1_i2	0.0	1040
TRINITY_DN1887_c0_g1_i3	0.0	1040
TRINITY_DN1887_c0_g1_i7	0.0	1188
TRINITY_DN18965_c0_g2_i1	1.02e-165	584
TRINITY_DN18965_c0_g2_i2	0.0	678
TRINITY_DN18965_c0_g5_i1	3.55e-126	453
TRINITY_DN1899_c1_g1_i3	2.64e-124	448
TRINITY_DN1899_c1_g1_i4	0.0	658
TRINITY_DN190_c0_g1_i1	0.0	2789
TRINITY_DN190_c0_g1_i2	0.0	2737
TRINITY_DN19131_c0_g2_i7	1.83e-117	425
TRINITY_DN19186_c0_g1_i1	0.0	1282
TRINITY_DN19200_c0_g1_i1	0.0	1938
TRINITY_DN19200_c0_g2_i1	0.0	1917
TRINITY_DN19330_c0_g1_i1	3.08e-176	621
TRINITY_DN196_c0_g2_i3	0.0	1149
TRINITY_DN1970_c0_g1_i3	3.01e-15	86.1
TRINITY_DN1970_c0_g1_i5	1.52e-15	86.1
TRINITY_DN1970_c0_g1_i8	2.96e-15	86.1
TRINITY_DN19858_c0_g1_i1	1.04e-99	364
TRINITY_DN19858_c1_g1_i1	1.92e-122	440
TRINITY_DN19858_c1_g1_i2	4.15e-119	429
TRINITY_DN19858_c1_g1_i3	3.07e-105	383
TRINITY_DN199_c0_g1_i1	0.0	1273
TRINITY_DN199_c0_g1_i3	2.06e-148	527
TRINITY_DN199_c0_g1_i4	0.0	1602
TRINITY_DN199_c0_g1_i5	0.0	1563
TRINITY_DN199_c0_g1_i8	0.0	1037
TRINITY_DN20021_c0_g1_i1	0.0	2279
TRINITY_DN20021_c0_g1_i2	0.0	2187
TRINITY_DN20021_c0_g2_i1	0.0	2224
TRINITY_DN20021_c0_g2_i2	0.0	2132
TRINITY_DN2009_c0_g1_i1	0.0	1951
TRINITY_DN203_c0_g1_i1	1.11e-32	143
TRINITY_DN203_c0_g2_i1	1.13e-32	143
TRINITY_DN2044_c0_g2_i3	0.0	1149
TRINITY_DN20522_c0_g1_i1	7.16e-119	429
TRINITY_DN20522_c0_g1_i3	7.82e-119	429
TRINITY_DN20522_c0_g1_i5	6.58e-119	429
TRINITY_DN20522_c0_g2_i1	1.28e-120	435
TRINITY_DN20522_c0_g2_i2	1.68e-120	435
TRINITY_DN20522_c0_g2_i3	1.87e-120	435
TRINITY_DN20524_c0_g2_i1	4.60e-110	399
TRINITY_DN20588_c0_g2_i1	3.14e-67	257
TRINITY_DN20588_c0_g3_i1	4.17e-75	283
TRINITY_DN20704_c3_g1_i1	2.84e-146	520
TRINITY_DN20767_c0_g1_i1	4.25e-131	470
TRINITY_DN20767_c0_g2_i1	3.90e-131	470
TRINITY_DN20999_c0_g1_i1	2.19e-77	292
TRINITY_DN20999_c0_g1_i2	2.02e-77	292
TRINITY_DN2156_c0_g1_i1	0.0	1748
TRINITY_DN2156_c0_g1_i2	0.0	1753
TRINITY_DN2156_c0_g2_i1	0.0	1714
TRINITY_DN2156_c0_g2_i2	0.0	1748
TRINITY_DN2160_c1_g3_i1	2.40e-60	233
TRINITY_DN21681_c0_g1_i2	0.0	1020
TRINITY_DN2170_c0_g1_i1	0.0	2287
TRINITY_DN2170_c0_g1_i2	0.0	2379
TRINITY_DN2170_c0_g1_i3	0.0	2324
TRINITY_DN21761_c1_g1_i7	2.91e-60	235
TRINITY_DN21908_c0_g1_i1	0.0	1853
TRINITY_DN21908_c0_g2_i1	0.0	1853
TRINITY_DN22012_c0_g1_i1	6.19e-116	420
TRINITY_DN22247_c0_g1_i1	0.0	2211
TRINITY_DN2229_c0_g1_i4	0.0	2615
TRINITY_DN2229_c0_g1_i7	0.0	2283
TRINITY_DN2243_c0_g1_i3	0.0	667
TRINITY_DN224_c0_g1_i11	2.86e-31	137
TRINITY_DN224_c0_g1_i2	7.39e-89	329
TRINITY_DN224_c0_g1_i3	7.68e-169	595
TRINITY_DN224_c0_g1_i6	9.57e-104	379
TRINITY_DN224_c0_g1_i7	3.18e-161	569
TRINITY_DN224_c0_g1_i8	9.02e-42	172
TRINITY_DN224_c1_g3_i1	3.18e-86	320
TRINITY_DN224_c1_g3_i2	4.68e-84	313
TRINITY_DN2263_c0_g1_i1	0.0	824
TRINITY_DN22800_c0_g1_i1	4.13e-83	309
TRINITY_DN2293_c0_g1_i1	3.55e-172	606
TRINITY_DN2293_c0_g1_i3	0.0	824
TRINITY_DN2293_c0_g1_i4	0.0	739
TRINITY_DN2293_c0_g3_i1	3.88e-177	623
TRINITY_DN2293_c0_g3_i2	6.53e-175	616
TRINITY_DN2293_c0_g3_i3	0.0	708
TRINITY_DN23060_c0_g2_i2	0.0	891
TRINITY_DN230_c2_g1_i1	2.04e-26	121
TRINITY_DN231_c0_g1_i1	1.95e-72	276
TRINITY_DN231_c0_g1_i3	0.0	813
TRINITY_DN231_c0_g2_i1	0.0	813
TRINITY_DN23449_c0_g1_i2	0.0	990
TRINITY_DN23449_c0_g2_i2	0.0	1129
TRINITY_DN2370_c0_g1_i1	8.66e-28	126
TRINITY_DN2370_c0_g1_i12	1.36e-27	126
TRINITY_DN2370_c0_g1_i13	2.00e-27	126
TRINITY_DN2370_c0_g1_i2	1.14e-27	126
TRINITY_DN2370_c0_g1_i3	2.00e-27	126
TRINITY_DN2370_c0_g1_i5	2.00e-27	126
TRINITY_DN2370_c0_g1_i6	1.69e-27	126
TRINITY_DN2370_c0_g1_i7	1.36e-27	126
TRINITY_DN2370_c0_g1_i9	2.90e-27	126
TRINITY_DN237_c0_g1_i1	0.0	1951
TRINITY_DN237_c0_g1_i5	0.0	802
TRINITY_DN237_c0_g1_i6	0.0	1762
TRINITY_DN237_c0_g1_i8	0.0	1526
TRINITY_DN237_c0_g1_i9	0.0	1581
TRINITY_DN2382_c0_g1_i1	0.0	702
TRINITY_DN2382_c0_g1_i2	0.0	791
TRINITY_DN2382_c0_g2_i1	0.0	774
TRINITY_DN2382_c0_g2_i4	0.0	686
TRINITY_DN23835_c0_g1_i1	0.0	804
TRINITY_DN23835_c0_g2_i1	0.0	813
TRINITY_DN23835_c0_g2_i2	0.0	815
TRINITY_DN23839_c0_g1_i2	1.21e-99	364
TRINITY_DN2412_c0_g1_i1	0.0	976
TRINITY_DN2434_c0_g1_i3	2.59e-81	305
TRINITY_DN2434_c0_g1_i9	6.56e-69	265
TRINITY_DN24509_c0_g1_i2	0.0	638
TRINITY_DN2459_c0_g1_i1	3.69e-146	520
TRINITY_DN24612_c0_g1_i3	3.69e-49	198
TRINITY_DN2476_c0_g1_i1	0.0	719
TRINITY_DN2476_c0_g1_i2	1.23e-176	621
TRINITY_DN2476_c0_g1_i5	3.70e-104	381
TRINITY_DN2476_c0_g1_i6	0.0	767
TRINITY_DN2476_c0_g2_i1	0.0	808
TRINITY_DN2545_c0_g1_i1	0.0	706
TRINITY_DN2545_c0_g1_i2	1.16e-59	233
TRINITY_DN2545_c0_g1_i3	0.0	701
TRINITY_DN2546_c0_g1_i1	1.27e-109	398
TRINITY_DN2546_c0_g1_i2	5.83e-118	425
TRINITY_DN2546_c0_g2_i1	0.0	998
TRINITY_DN2546_c0_g4_i1	7.82e-57	222
TRINITY_DN2550_c0_g1_i1	0.0	815
TRINITY_DN2550_c0_g1_i2	0.0	828
TRINITY_DN2550_c0_g1_i3	0.0	723
TRINITY_DN2550_c0_g1_i4	0.0	920
TRINITY_DN2550_c0_g1_i6	0.0	815
TRINITY_DN2550_c0_g1_i7	0.0	815
TRINITY_DN2550_c0_g1_i8	0.0	723
TRINITY_DN2550_c0_g2_i1	0.0	815
TRINITY_DN2550_c0_g2_i3	0.0	920
TRINITY_DN2550_c0_g2_i4	0.0	815
TRINITY_DN25676_c0_g1_i1	1.22e-108	394
TRINITY_DN2573_c0_g1_i1	0.0	1363
TRINITY_DN2573_c0_g1_i2	0.0	1260
TRINITY_DN2573_c0_g2_i1	0.0	1363
TRINITY_DN2573_c0_g2_i2	0.0	1260
TRINITY_DN25_c0_g1_i13	0.0	1563
TRINITY_DN25_c0_g1_i2	0.0	1563
TRINITY_DN25_c0_g2_i1	1.29e-74	281
TRINITY_DN2639_c0_g1_i1	0.0	2534
TRINITY_DN2639_c0_g1_i2	0.0	2470
TRINITY_DN264_c0_g2_i1	0.0	2335
TRINITY_DN2674_c0_g4_i1	0.0	808
TRINITY_DN2674_c0_g5_i1	0.0	645
TRINITY_DN2692_c1_g2_i1	6.89e-52	206
TRINITY_DN2742_c0_g1_i1	0.0	1760
TRINITY_DN27475_c0_g1_i1	3.31e-94	346
TRINITY_DN27475_c0_g1_i2	2.66e-80	300
TRINITY_DN27475_c0_g6_i1	1.53e-71	272
TRINITY_DN27475_c3_g1_i1	2.07e-76	287
TRINITY_DN274_c0_g1_i1	0.0	837
TRINITY_DN274_c0_g1_i2	0.0	1410
TRINITY_DN275_c0_g1_i1	0.0	2675
TRINITY_DN275_c0_g1_i2	0.0	2132
TRINITY_DN275_c0_g1_i3	0.0	2519
TRINITY_DN275_c0_g1_i4	0.0	2032
TRINITY_DN275_c0_g1_i5	0.0	1821
TRINITY_DN275_c0_g1_i6	0.0	2663
TRINITY_DN275_c0_g1_i7	0.0	1794
TRINITY_DN2764_c0_g1_i1	1.78e-32	143
TRINITY_DN2764_c0_g2_i1	1.83e-109	398
TRINITY_DN2764_c0_g2_i2	1.20e-32	143
TRINITY_DN2765_c1_g2_i2	1.77e-126	455
TRINITY_DN2765_c1_g2_i5	1.94e-126	455
TRINITY_DN2770_c0_g1_i1	4.02e-98	361
TRINITY_DN2770_c0_g2_i1	0.0	1212
TRINITY_DN2770_c0_g3_i2	0.0	1212
TRINITY_DN2784_c0_g1_i3	0.0	750
TRINITY_DN2784_c0_g1_i5	0.0	1687
TRINITY_DN2784_c0_g1_i7	0.0	1568
TRINITY_DN27933_c0_g1_i1	1.42e-118	427
TRINITY_DN279_c0_g1_i1	0.0	1607
TRINITY_DN279_c0_g2_i1	0.0	1607
TRINITY_DN28158_c0_g3_i1	2.91e-164	580
TRINITY_DN283_c0_g1_i2	0.0	1903
TRINITY_DN283_c0_g1_i3	0.0	1725
TRINITY_DN283_c0_g1_i4	0.0	1762
TRINITY_DN283_c0_g1_i5	0.0	1958
TRINITY_DN283_c0_g1_i6	0.0	2002
TRINITY_DN283_c0_g1_i7	0.0	1814
TRINITY_DN284_c0_g1_i1	0.0	1123
TRINITY_DN284_c0_g1_i3	0.0	1123
TRINITY_DN284_c0_g1_i4	0.0	1123
TRINITY_DN284_c0_g1_i6	0.0	1123
TRINITY_DN2884_c0_g4_i1	1.44e-82	307
TRINITY_DN28_c0_g1_i8	1.15e-111	405
TRINITY_DN28_c3_g1_i1	1.12e-103	377
TRINITY_DN29057_c0_g1_i2	0.0	1489
TRINITY_DN29057_c0_g3_i1	0.0	885
TRINITY_DN2906_c0_g1_i1	0.0	1602
TRINITY_DN2906_c0_g1_i2	1.54e-169	599
TRINITY_DN2906_c0_g1_i3	1.53e-169	599
TRINITY_DN2906_c0_g2_i1	0.0	876
TRINITY_DN29148_c0_g3_i1	6.56e-180	632
TRINITY_DN29183_c0_g1_i1	1.39e-138	494
TRINITY_DN29183_c0_g1_i2	8.64e-91	335
TRINITY_DN2941_c0_g1_i2	0.0	1223
TRINITY_DN2941_c0_g1_i4	0.0	1238
TRINITY_DN29510_c0_g1_i1	1.57e-109	398
TRINITY_DN2985_c0_g1_i1	0.0	1267
TRINITY_DN29953_c0_g1_i1	0.0	1565
TRINITY_DN29953_c1_g1_i1	0.0	1565
TRINITY_DN30517_c0_g1_i1	3.04e-156	553
TRINITY_DN30783_c0_g1_i1	8.07e-35	150
TRINITY_DN31050_c0_g1_i1	2.35e-73	278
TRINITY_DN3117_c0_g1_i1	1.32e-158	562
TRINITY_DN31_c0_g1_i1	0.0	723
TRINITY_DN31_c0_g2_i2	0.0	723
TRINITY_DN31_c0_g2_i3	0.0	723
TRINITY_DN31_c0_g2_i4	0.0	723
TRINITY_DN3248_c0_g1_i6	1.64e-160	568
TRINITY_DN3248_c0_g2_i3	3.35e-162	573
TRINITY_DN3248_c0_g2_i8	3.25e-162	573
TRINITY_DN324_c0_g1_i1	0.0	1611
TRINITY_DN324_c0_g1_i2	0.0	1567
TRINITY_DN324_c0_g1_i4	0.0	1637
TRINITY_DN324_c0_g1_i5	0.0	1655
TRINITY_DN324_c0_g1_i6	0.0	1725
TRINITY_DN324_c0_g1_i7	0.0	1755
TRINITY_DN324_c0_g2_i1	0.0	1203
TRINITY_DN32574_c0_g1_i1	0.0	833
